user_account,balance_ether,balance_value,total_transactions,sent,received,n_contracts_sent,n_contracts_received,classification
0xa242ffd7289685b8bae08edf82796baa1c90a0d2,0.01289509,5.04,23,0,1,0,0,0
0xe42cbcb42b606fd85632490e2be9aadc2703f47a,0.000126941,0.05,5,0,1,1,0,0
0x6a66b2b751aaf00f6109ba457fcc429e980d582c,9.080861399e-09,0.01,1146,27,9,0,0,0
0x02b87da2b01848c617b2c890eb2ae68619681a3d,0.0,0.0,48,0,1,1,0,0
0x5ddcf02fab20c93243938b116bec11234b77f0f8,0.0,0.0,1415,24,38,0,0,0
0x2b2a91655d17304d04d44a85e281d243403f0a29,9.59e-06,0.01,11,0,3,0,0,0
0xb4251ea8380889e6ceea9565cf7e09d479321628,0.0096499455086215,3.77,1303,5,51,29,0,0
0x74626e4cb5f9504a296ddce12be8b4d2ab0cc593,0.0,0.0,8,0,1,1,0,0
0xba6acc449a6093847c6f576654c4b7b87ea6a3f4,0.01495306399375,5.84,606,0,54,52,0,0
0xf1808064998ba7432b0f8d9e312575d4c9631d7f,0.0003484045973265,0.14,52,0,1,1,0,0
0xfd5b16f0150c8f8619fddbef33a226a3e453aa49,0.00412882,1.61,39,0,1,1,0,0
0xb846f203d72bdc6c9df186c6461b0b70e8410a78,4.08e-06,0.01,5,0,1,1,0,0
0x6cf531479deae1ea261ddab2e739c253f7d4916b,1.7297435721003556,675.71,317,0,11,10,0,0
0x0a458d660e69a808a4a5f9ccac201b135916828e,0.0072688062404812,2.84,589,6,42,39,0,0
0x77caeb12e6cc9d79763b522186c9c824fb265433,9.59e-06,0.01,11,0,3,0,0,0
0xf90fc3fdf67e62450039c0e6518c14b3340299f0,6.9085e-05,0.03,3,0,2,1,0,0
0x2699039f10d93562e854cbbb1c0a837bd3dacf3a,9.59e-06,0.01,11,0,2,0,0,0
0x7803ad3c3389431c61131391344f486ac7e3eba1,0.0,0.0,350,0,23,22,0,0
0xbc3272495d3049851076f6c3c54adaae78fc5d77,9.59e-06,0.01,11,0,2,0,0,0
0x83264749ebdf6ed27d80799ba586cf42ea5d73d6,0.000577145,0.23,14,1,1,1,0,0
0xbfc78a794cb43b78f76fdfa28f707985b2b717bb,9.8706641036588e-05,0.04,3136,0,149,149,0,0
0x302756dd1209b9246c50b23ba04aa6c42137bd34,0.1231085616703694,48.09,95,0,2,1,0,0
0x3e98718371384c8b77a77bd5a8917222ed4ad43c,0.0120823079956918,4.72,17,0,1,1,0,0
0xfb06d09fd513980fbd776f671aa4c3eb6b3a303d,0.0,0.0,7,0,2,1,0,0
0x1de797ebfd80984cd079ab8648e102be87e7103e,0.0,0.0,20,0,1,1,0,0
0x7d68a1b4f05e560fb7577676a5a7641fc7b3f2f3,4.51e-07,0.01,3,0,1,0,0,0
0x3bf5efb1132f65463054071c40185bc0c16f591f,0.0,0.0,6,0,1,1,0,0
0x766674ab4e55fe4c53734f07d17ddd5f85584de8,0.000152527,0.06,6,0,2,2,0,0
0x641f4945d5b2caddc7c7618b07c5ed5b053fa835,0.0027360396242947,1.07,242,0,7,7,0,0
0x2150cec886958f2a9fff4d84032ecf89b12ce578,0.002331825,0.91,11,0,1,1,0,0
0x7c2dec54c525ee75b89f2c2087295b355ffc0eb4,0.0,0.0,6,0,1,1,0,0
0xef135398ed751a62226e59915a67c7d3a9e7a9e0,0.05374993784375,21.0,11,0,1,1,0,0
0x6adaa32b82cf40f46e64eb2d0fa627df22487144,0.0001501648125,0.06,16,1,3,1,0,0
0x717d0f55d3dc51225c2b0712438ba81dab2eb754,2.893812464e-09,0.01,121,2,2,0,0,0
0x9dd54d6157fd19c834ecfeb2d9466071df858233,0.0,0.0,408,0,23,23,0,0
0x4ab8c1c4bb38388f48687719907b5267de8e5268,0.0020733,0.81,7840,1,404,404,0,0
0xbd3b896f7b763ce7accb48298cc91a8fe8629fb4,2.4703963095040544,965.11,5030,1,39,22,0,0
0xbf6e303c21b02864b59946162b6215ed5a9ade5a,3.881216711568076,1516.27,242,0,1,0,0,0
0xb164664376af96e4d6f9e6f0bda5c6c6a1bb9b60,1.5604000000000002e-05,0.01,2,0,1,1,0,0
0x16dc4110b7f19881bb36c67c976fbe810ff27376,0.0,0.0,9,0,1,1,0,0
0xfa86ae249dcb0a53e8cce04375bbf23d9dbe93cb,1.5604000000000002e-05,0.01,2,0,1,1,0,0
0xe00f5b568c13552cef3e187a8ced3aa1054c4f8a,0.0001700359999999,0.07,5,0,1,1,0,0
0x0efdbc5c15e7693d508dfda9fd59f4d5c7f5298e,0.000685884,0.27,13,1,1,1,0,0
0xf917b7e3193d38135f02232ef2d79612f07e79ae,0.008261719,3.23,93,0,3,3,0,0
0x79563c3b084f5863c572fb0810dd727b5e8f31cf,0.0,0.0,19,0,1,1,0,0
0xd4c13d7dea515bd1f1a12c2b14ab16c3957a6a74,9.59e-06,0.01,11,0,2,0,0,0
0x65bdb934c37327859308d1e36e14eb3d75e37447,0.00047255099,0.18,112,0,4,4,0,0
0x97649fe31912a0a5d7e957839c2e4af48642ee78,8.7e-05,0.03,6,1,2,1,0,0
0x5260839b3f20bf8468012f8d99582198719d7fd0,0.0043152214509719,1.69,24,0,1,1,0,0
0x654eac4d2ab1f531f60769f3ad59a9dc0578a02a,0.00043369074,0.17,80,0,3,3,0,0
0x64b9f67b6939edb27bedce6cf13da58ec4dd3690,0.00060467988,0.24,45,0,4,4,0,0
0x659aec8199012a477f7d81de42e68a9f2a6a7266,0.00041743414,0.16,114,0,5,5,0,0
0x7963f76790425a67d9b37e35ea43a7ba60fe7d9a,0.004957408174285,1.94,25,0,1,0,0,0
0x65de994426ecb6c3b0d88b23dccd7738d67f5734,0.00072379958,0.28,45,0,6,6,0,0
0xfd76d972c997d62c66173559885ff4800502a2ff,0.0009910925,0.39,14,0,1,0,0,0
0xbe2d4b871cb180f04d2009dce1bacee969916e63,7.6813e-05,0.03,5,0,1,1,0,0
0x44714e6f347ab31017adb8e19a256c553f6fde20,0.000173,0.07,18,0,2,0,0,0
0x9f479e476cb69dd63f0a8cd6de6c46a94101bf01,0.0,0.0,18,0,1,1,0,0
0xa1eec26ec2336225ac83d98536ec23ed00aa2e66,0.000255439,0.1,5,0,1,1,0,0
0xa13b82b90c74316aed51adffc00841c948aeb900,0.00760106,2.97,19,0,1,0,0,0
0x21200b961a24f125df73e6c9a3e665bb8fd4cf0e,0.0,0.0,6,1,1,0,0,0
0x55c711dee6bf403c4a5dbd7b1fd8173a86243181,0.2272982128370479,88.8,459,0,12,12,0,0
0x420fe54c48a20c4bc4ddf5a71aa20c4725a2fb35,0.000425561797852,0.17,19,0,1,0,0,0
0x91d260ff8f86cfc50fa1fdc80674146fdcd57171,0.002209668756,0.86,21,0,2,0,0,0
0x6254a0603eb730cd38703b3c3b12d44585603865,0.018553577447583,7.25,25,0,2,0,0,0
0x34ea7f2a83ad8db5aa0d98edc08517206927fec3,0.010908751010986,4.26,1747,4,4,2,0,0
0xe318b71048b41257dc2c79de48b48e0e9012f1fa,5.11e-08,0.01,5,0,1,0,0,0
0x0678892a29b95b6a409c585e93875115d87fd75d,3.53817e-05,0.01,47,0,3,2,0,0
0x677db9e358fad8d9a52d7506d22615579409b0c1,0.00060000738,0.23,46,0,5,5,0,0
0x6605aa5755e777a86f9000a6472eb0a0cf5750a3,0.0005735665799999,0.22,46,0,6,6,0,0
0x691925cc6bf5ec6788c6de033e06d7600b2852f9,0.00058717638,0.23,46,0,5,5,0,0
0x67de7eb897d04e39c356a64658db0c0824c58c0a,0.00044357164,0.17,106,0,5,5,0,0
0x672ff0f9129accf2340826f0a9222354eb00ab89,0.00065508423,0.26,44,0,3,3,0,0
0x68562cbbd49ae514f97d5d468cefed5a769afe2c,0.0007385410799999,0.29,46,0,5,5,0,0
0x685bd8f6849008359aa6cfae0fceca63d3de1633,0.00037568054,0.15,114,0,4,4,0,0
0x6836ca174de412dfc29d193508cb9521f3b21dbd,0.00065508423,0.26,44,0,2,2,0,0
0x688b4177c70f48e741c8e9718668ae06e1050341,0.00048439539,0.19,112,0,3,3,0,0
0x68c106d406c01da3cbabe39769b90d6b733fb245,0.00044442509,0.17,111,0,3,3,0,0
0xf03358acabf08e13f7446a658d09807d52fed89f,0.00127878874,0.5,73,0,4,4,0,0
0x688a9388e06af61dca6f1425ef4a36273bdedd2d,0.00051825844,0.2,96,0,4,4,0,0
0x68d72967c95b8913199ceef614130b0db3499b9c,0.00058258838,0.23,46,0,5,5,0,0
0xc7950cf6ac2b6026da74426e4cb5ec7e35ee6078,0.0004420965,0.17,71,0,13,1,0,0
0x3d3fd6e2f4591519e3531155e01ce28366cd5545,0.2966250098282078,115.88,840,1,6,6,0,0
0xf24c621e5108607f4ec60e9c4f91719a76c7b3c9,1.972986139994836,770.79,60015,0,627,627,0,0
0x64e7d2240c7a7d875a39c5823fb18d5b8f28711e,0.0,0.0,11,0,1,0,0,0
0x3e5e2647041395cc29da0e71475ec8672a69fdeb,2.40403e-05,0.01,39,1,2,1,0,0
0x5573936cca8d9efcaf1b0592ee1636264564bd11,0.0,0.0,93,0,3,3,0,0
0x8bb0014072446b2cba630760132ccc9f170a2b37,0.0,0.0,3,0,1,0,0,0
0x6936b32a5f8d020faea2b8f7d431231eeb657750,0.00056073558,0.22,46,0,3,3,0,0
0x69293f273a672f5a3e6fbe1baf5380b9aebb272d,0.00058717638,0.23,46,0,4,4,0,0
0x185f79cf62a5f326e9c74deb1b2b47860f9f8e30,0.0635160826886896,24.81,19,0,1,1,0,0
0x8904daf708e3d4468f3c0b949d150bfea1392046,0.0004092085217362,0.16,14,0,1,0,0,0
0x4d42df82d5b57048a24d4ce0a3d6ad853845e0da,1.000004465905e-06,0.01,70,0,12,1,0,0
0x649d39c228b4708473220cf2a5e19f82bc35fb51,1.2078411600922014,471.87,10041,0,411,411,0,0
0x0788986180338f43385fda37d00b835e82d7c08b,3.27875e-05,0.01,27,0,1,1,0,0
0xf8c266e8f7040965ee823db98ffd5a768b7bc86d,0.0,0.0,2,0,1,0,0,0
0x9235f1eea21f74a4f9b079bd711b5abdccf0ede3,0.0625498046865079,24.44,115,0,3,3,0,0
0x0ab616c5ce1c9aa78ebfef374299b1e5ebaf1029,0.0025498283414591,1.0,510,0,5,1,0,0
0xc4c9c193345631cfedd5876b619165ccc4f36119,0.0,0.0,6,0,1,0,0,0
0xc3fceda4343bd6eaaf7a7dd34e05fceb89422e31,0.2280121329634552,89.08,591,2,28,24,0,0
0x2eb20b7c82a914be098ff639b23542f2eaa735d3,0.0,0.0,9,0,1,1,0,0
0xbea70f1a1ea7c663bd047f5794cc4b99efc09d0c,0.0,0.0,24,1,2,0,0,0
0x6b12f637128853ebc241ec2d00ff0ebdf66a0564,0.0,0.0,21,0,1,1,0,0
0x8d70b4e066788c327758efe756c0736e8a0ddd01,0.0,0.0,20,0,1,1,0,0
0x13dfbc80e692c58f7c098004fc71718b894b749a,3.8416e-05,0.02,3,0,1,0,0,0
0x751eea735b8c54b243cc9e441c86cc7396c36fab,1.9193972451766896,749.85,1327,0,26,9,0,0
0xb89886a0656f4b27ac01032f001e7eed89399e20,0.0311889049492634,12.18,35,2,5,0,0,0
0xc965edb3fcc1c626b827ba28fcf9b82545b0c01c,6.8299999999999986e-15,0.01,75,0,8,0,0,0
0x31c46a1c3548fb2bfd4461b1356c39d5af2e0ba6,0.0040875394813567,1.6,348,1,6,6,0,0
0xa3fc6304aade26a6b82ac9d034deae3e3ae27b0b,0.01004257,3.92,8210,0,45,0,0,0
0xec11812681f37827bac3ade26a12922fc46b6eef,0.00069,0.27,9,0,1,1,0,0
0xab11be8b8618bfb722116aa39563eb9f29e4db67,0.00077095,0.3,3,0,1,1,0,0
0x111440c412ea9c62bea0be2a59012c5e49f80c77,0.000656105,0.26,4,0,1,1,0,0
0x911d6cb4e2fedbd2859724139833a06f4a904e00,0.0,0.0,156,0,1,0,0,0
0x8581c4783240aa05c57c16f9623e545fa49a0a14,0.0,0.0,2,0,1,0,0,0
0xa4ef886040ad044577be0324846e01b0e6c296ee,0.0,0.0,33,2,1,0,0,0
0x55fe6b805572e51f9523fece4cf450c6c877cbba,0.000885475,0.35,2,0,1,1,0,0
0x4334499ff9d41351adaec0ed05252f4a07ea5cc1,0.006998000000028,2.73,367,0,1,1,0,0
0xb0a3e640f9b1750e710cdf38920eb7c1f305c94b,0.0010461087502,0.41,17,0,1,1,0,0
0xd7614bb078f14e769ebae05c7b882631d27d48e2,0.0,0.0,9,0,2,0,0,0
0xa7b8631f71220e2e119ee2efb13dab490bcd18b1,0.00406702,1.59,44,0,1,1,0,0
0xa5cebd40d73ed2ee7865f4c3a58ad24f84f32262,0.00137,0.54,2,0,1,0,0,0
0x6c12b2bbaf8f5926f409cae59a1630a5e08c854f,0.000765741249979,0.3,44,0,1,0,0,0
0x36ff484ca3c89f61f90adb42e2e245923f49daf1,0.1660193019999999,64.86,6,0,1,1,0,0
0x8942c1af7656c9d2ffa12401abf37b499cf5a0af,10.0,0.01,15,0,1,0,0,0
0xaab579a2726be7ca77e423b20ca161719c75d9b7,0.00125548506,0.49,35,0,1,0,0,0
0x96a2fbf65857106799dfb4eeeeccb63a26d0ff4c,0.00424,1.65,23,0,1,0,0,0
0xe76a7f357f9eabc85b2ed057504b33a52ca37e88,0.000437301875766,0.17,18,0,1,1,0,0
0xf75fcd9849d3365d436d0cd889ed500150c9482a,1.0873091435603943,424.41,31130,0,98,92,0,0
0x686646ffd444f03a82d88e23bbf57cdb3423c31c,0.0,0.0,4,0,2,0,0,0
0xc3a38243cdb2d1585b3d7abab40b9a7387acc616,0.0006574933078066,0.26,1171,0,11,11,0,0
0x8662f71896d5770e2991a2e6fc1836c5c5ba3a67,0.6461342997276729,252.21,194,0,6,5,0,0
0x3528179857ac6615ff7b98020d1b1e83d4d86768,0.0008549102,0.33,31,0,2,0,0,0
0xe9f40f1076f598b26473912c94a0af0a1a39454c,3.81945e-05,0.01,31,0,1,1,0,0
0xaca0d32a8cb87406dccaa060b06be4e45334d43c,0.0027967204031501,1.09,48,0,2,2,0,0
0xfa3b40a9b131e1c38e03ae54e580f2b5b32f0829,0.000167155,0.07,134,13,53,53,0,0
0x0c4f26e17f9f1ca0e11860e13dedfba262dd0a69,0.0002236631795,0.09,15,0,4,4,0,0
0x1c2c8a55ff634cf7841890dfc8ca7707e9b93d26,0.060821642545,23.74,149,0,7,7,0,0
0xb23d0b5cf34467f7f1f055d3c80a7c7bfa41dd52,0.0,0.0,9,0,1,0,0,0
0x29981bb7cfdd614a281d895c480836ffb1360938,0.0,0.0,2,0,1,0,0,0
0xa1c01e89ba927466616d776b34580315102de727,0.0002237278195,0.09,15,0,4,4,0,0
0x6001a95e16d59d075274e0d84897b6a46983e52f,0.0001913695779,0.07,15,0,2,2,0,0
0xf3232cc903b8efbd59403aa01d339fd3748e6324,0.0002738162621,0.11,14,0,4,4,0,0
0xd71caabb16c332d8f6ced8846568f8e7d625fe3e,0.0001913695779,0.07,15,0,4,4,0,0
0xe3dae6780d2dbae980290c01b517bcde69fddd5a,0.0002236631795,0.09,15,0,4,4,0,0
0x5641f8e8a741f505f2ce5a866fb9caa315a217b1,0.0,0.0,19,0,2,2,0,0
0xa539b116ddf6815aa72c9ed2aaaebfbef46f0d29,0.0002778306411,0.11,14,0,4,4,0,0
0x236ffd7a702c93c95f35a25ae5809ac77dddf6d7,9.6e-06,0.01,10,0,2,0,0,0
0xc9e8fb1d07e30a63f98a691c1b229846a17010a3,4.7952e-05,0.02,2,1,1,1,0,0
0xecf2fbee7ab8c2891cf5139b0c2283fcb66f2012,0.0002306811479,0.09,14,0,3,3,0,0
0x6469129973ac60d45b2b235af9a918c31fece0b4,0.0001159126802,0.05,16,0,4,4,0,0
0xd2d6e8e504d07ac10820e86a506ca0cad2900c91,0.0,0.0,22,0,1,1,0,0
0x7eee767939bd48d96244c4ed9cc4aea5e0eb7ba3,0.0,0.0,11,0,1,0,0,0
0x7829f175d3f7f519f235b61dce96b8cfabb5e21c,0.0,0.0,2,0,1,0,0,0
0x71160eacf93adc6988c255ffe4d847aad616493a,0.0,0.0,6,0,1,0,0,0
0x9ceac3cb19939f15fd758152f9a50b0b9db5fb23,6.1544e-07,0.01,23,0,1,1,0,0
0xac58ca4cee1b977f7307860f7d3c6b065c5a99e5,5.837766570683511,2278.66,1095,1,31,31,0,0
0xff64a38a424561b6210e3069fdb12240fb3cddae,0.0014818752,0.58,1217,4,37,37,0,0
0x266e5726b7cc10f4a001ceaaf8f061d06733611c,0.004195677220449,1.64,120,0,1,0,0,0
0x5cc260fd2ec11d864d283d948e532ad58cc103ac,6.695175399000001e-05,0.03,3378,1,100,100,0,0
0xa2de6b1ae174d94a9878a77f5d752af5c68a8af3,0.37224355,145.3,1639,2,69,68,0,0
0x8b4a85f28f7a7fe074be19f4edb8f4530f253885,7.287999999999998e-07,0.01,7299,8,20,14,0,0
0x9cb819abd9229f9052175cfc83c604b80b727151,0.06397738,24.97,1743,1,102,102,0,0
0xe17ee7b3c676701c66b395a35f0df4c2276a344e,0.00169966,0.66,52064,0,918,918,0,1
0x96b0d463c1ef0027175e29d0cfcf541e5bff252c,1.8977472404017164,740.75,799,1,50,50,0,0
0xedae0812b3ec0f434442185fe29f34e67d16a1fc,0.36407688,142.11,1563,0,87,87,0,0
0xdcb995918a93221c9feecc79d08cdeeed23fa259,0.26592555,103.8,1275,1,72,72,0,0
0xdeb0b8e95d466ce3a304e647b059bc1d4cc8ad65,0.0165147150647951,6.45,33,0,1,1,0,0
0x000002caa224b3465f64fef897a5b67d004bfe61,0.0820561114365487,32.03,12493,0,923,923,0,0
0xe40fd0088f009a49275bf7156d5b4dd88d54aa54,2.0918114954061e-05,0.01,40,0,2,1,0,0
0x429e8ee12158f9efd7bb1a558a72baf4baee3539,2.17548e-05,0.01,40,0,2,1,0,0
0x49c92c362772ee34d1e3938aab2ef0ad1ee843c3,6.830000001024e-06,0.01,5,0,1,0,0,0
0xee358fdb40448707737c6b658ca2dd5c4ebd051c,0.00272656,1.06,16,0,1,1,0,0
0x0c07443e2c261697d85e53ace32c82386d8cfc53,0.0145666015394886,5.69,974,3,3,0,0,0
0x6c600d0f73c63a1779389797564ac571d955c132,0.0096210774075895,3.76,72,0,3,3,0,0
0x53ec4ce072b56a96892552786fc12927cd753927,0.0,0.0,919,6,81,45,1,0
0xdfb512bac5ce7888904eefbc9d2019c25c23f0db,0.1629884555561369,63.62,10314,0,258,258,0,0
0x8d8bee999330270130042477b0406d4956cf6c11,0.00163876,0.64,7189,0,289,289,0,0
0x57824da08aea26d6594de095b2393f4c8af5660c,0.0,0.0,20,0,1,1,0,0
0xb2ea21dff38691db9f1ba280e8bad1683132702d,0.0765151143571034,29.87,457,0,10,10,0,0
0x6a5807e33713b02e54436d17ca79c15c4310c784,0.0,0.0,2,0,1,0,0,0
0x008d44a22df16518ea360dacdea5fb8cf6717a9e,237.3031522708829,92579.08,22771,0,182,25,0,1
0xc3218dd53fc7e2b9ba02c6f96c750fb075008fd3,0.0060335583125,2.35,101,0,12,12,0,0
0xfa19b4797590f2a63164b6b9f106bfc65200311a,0.0,0.0,59,0,3,3,0,0
0x74a1031680a7391f81fa3b875a2ea0cef409552f,0.004812652,1.88,382,9,13,1,0,0
0xcab3d8cbbb3da1bdabfb003b9c828b27a821717f,0.3148816073646072,122.84,866,0,2,2,0,0
0x51a8592db6b33dcdfde82d77edd1fffc04e3f6de,0.5953669,232.27,7,0,1,1,0,0
0xae62a2ee03f1780b667a92f6adc6e12fb57188a7,0.000176877,0.07,7,0,1,1,0,0
0x97a8e331057fc3824ee05ff5ef645862035bba07,0.011154767,4.35,2,0,1,0,0,0
0x6f9c87bf88938f3f5d13c50db8d5a1d6f0d8943f,0.000556094,0.22,3,1,1,1,0,0
0x6a017ffce80d6756fb4523fcd8e63bef09a3a016,1.000002777222e-06,0.01,67,1,6,1,0,0
0x9e1c76f6cf30684a6533ba9205fd37298cb2485a,3.3167014954061e-05,0.01,40,0,2,1,0,0
0x70780f585bb210a270c2b32703b13e78e20993e4,17.031246652439126,6644.4,5899,0,291,187,0,0
0xc00edfa98c782c580b335e414cd62597670a5e5c,0.0014762688814876,0.58,7627,10,42,10,0,0
0x2d8be5bb81be87978daaf97b76af20a21aab0d22,7.900000000000001e-05,0.03,11,0,1,0,0,0
0xd59da5d0c18856d9ac5af5db1bfad4558fd484be,0.0001943065827,0.08,19,0,3,3,0,0
0xe9dc9b44da5e58a7a018b013823c6a83867ed588,0.07137502,27.85,1636,1,78,78,0,0
0x59ae4d44b1353127152216f4162eb4980464d466,0.0,0.0,15,0,1,1,0,0
0x9e4e73920f7e1072f5ac41a3b8a51a93309d0783,0.000445892,0.17,4,0,1,1,0,0
0x672818e7fa079f848c64f0ab43a17e18b083fee3,4.978066967237893,1942.09,62027,87,2466,1435,0,0
0x6edfc54bc66ce6e705ad8b8dee84b2b6c0068a09,0.0,0.0,2,0,1,0,0,0
0xf5f1878e69fae7540da7e90b4e7032bb115637e9,0.0011703123821496,0.46,10,0,1,1,0,0
0x63c7b29d945712811a517918412e612c719b992b,0.03144117025,12.27,76,0,4,1,0,0
0xb38c0a966d1f74f5836778f7ab28fc5467ae1591,0.0003868424,0.15,31,0,1,0,0,0
0x206f776001b6e43d2f4fa8bba610b9d9b7ca70e4,0.012746988,4.97,15,0,1,1,0,0
0x4281e18d53f919332f559a81fd4334254cbcd1a1,1.110625104235491,433.29,37,0,3,0,0,0
0x22a1bd8bf9f6c946525c29189a70599930bb2b69,0.0,0.0,3,0,1,0,0,0
0x2a625a9f4e1d2d31ba6f4beb48cf0378971b92dd,3.5511906250000003e-05,0.01,17,0,2,1,0,0
0x568be3efc22e15f81a1a09d966b0d341bbadb056,9.41e-05,0.04,5,0,2,0,0,0
0x0e6c84b938b7e7837d33fbba24ecb9f97dfb6ada,0.0,0.0,58,0,2,2,0,0
0xf2e4f505a22ba4a3aececba2589239afcadd7223,0.8339210814543186,325.34,5141,0,48,37,0,0
0xf2acccd1638473c4fe1ce82f282f1aa7869212d5,0.0007957846573914,0.31,136,0,2,2,0,0
0xefa359ac6a8ab5dc8479cd8b9dd106003f279f90,5.271375000000002e-06,0.01,5,0,1,0,0,0
0xbafaea7f4af490bcc61209cbaaf83f3c32f81e11,0.0,0.0,326,1,15,15,0,0
0x3a086bb51a35751ef9da7b437e57b2502c59bcf1,0.015882707281416,6.2,446,0,6,6,0,0
0xcfd378f0c9235c671cbdaf97c10778da6f8298ce,0.0269617157989059,10.52,63,0,2,1,0,0
0x5e6d678d8744a6a93e4c4e42c159a54a491f13b2,0.000111877,0.04,5,0,2,1,0,0
0xb81ccc3713adc481e544c5462855960fa56d2cdb,0.0,0.0,15,0,1,1,0,0
0x0a4235f9640bd15574532d32108b1ba758cfa87f,0.0024181877937319,0.94,215,0,4,4,0,0
0xb78755773b18b420c16520b6566fa25e1fddea80,0.0027033996884581,1.05,239,0,6,6,0,0
0xa2c3e4d983a993af7aa15a1e466197f35be2f093,0.0,0.0,17,0,1,1,0,0
0x54ef35b32cb2c865b27448f8b8ee8e24e2ce1829,0.0,0.0,10,0,2,2,0,0
0x6666f137b0ca0a2b2c29f9a229b9ea2e55c89e35,0.00094217525,0.37,9,0,1,0,0,0
0x3fb3d11d5cbac78b145859676e757d9c24367f35,0.0,0.0,5,0,1,0,0,0
0xa2534adc62da4c882190b92c74dc42a3a5c0b482,0.0,0.0,3,0,1,0,0,0
0x08f4023191470b3e57e45f33eefb234a2a3b835d,1.1160965919286197,435.42,767,0,2,2,0,0
0x704b20dfc3843df097b3e6454273df7d759d6f94,0.0009993222439253,0.39,347,0,4,3,0,0
0xbc5d9bead93556c0071359f900fe8421423600d5,0.0031680075029633,1.24,238,0,11,11,0,0
0x361d7f2ddc22d42791d9acddb50510a1185cf655,0.0,0.0,5,0,1,0,0,0
0x5c22908ba03c7d56702e5540320ae42b37befe1f,0.000126877,0.05,5,0,1,1,0,0
0x7d7230015d1fa14f2f2c30c9845bba70e6270656,0.0,0.0,5,0,1,0,0,0
0x8a6939ae68ce549ab239723ef81c68294832c475,0.0,0.0,5,0,1,0,0,0
0x568d00ce0e41835eea3b485886ae9cd52aff0adb,0.01232326415695,4.81,9,0,1,0,0,0
0x809de7e75a4057e50c5bd698cbc616f15abee1bf,0.0,0.0,9,0,1,0,0,0
0x3c6dc586ec778d99034b421468e0d9037ff1eef9,0.0007150847214402,0.28,3404,116,104,104,0,0
0x6b6f276f28b3389c0fdf4528849f8ee8f8706b6c,0.0,0.0,48,0,3,0,0,0
0x2df1e312668361ab3b5b2c9c6782072789450eed,0.01055840423741,4.12,3524,15,14,0,0,0
0x9ee670f6ac80ec9cd6e0133207211d423fae36b0,0.0,0.0,4,0,1,0,0,0
0x31b9921bb107fb2996aa7887fe0cc1b5c6e26c2e,0.0,0.0,9,0,1,0,0,0
0xca64fbef367662bbfbd8b491e34bc56be9b2418d,8.5566e-05,0.03,24,1,1,1,0,0
0x427bd495728037a707dbaadcc607e110cf67e4b9,0.0073370101284198,2.86,278,0,2,2,0,0
0x678b3dd4c5b89149259c12e68228af1819ef6698,6.4664e-05,0.03,37,0,4,4,0,0
0x92ab8e970e55acdc8aa86e98d662e05034de8265,0.0149847694334493,5.84,226,0,4,4,0,0
0x575eeea931edaf80d6d382f95405e7f3ff5056ca,0.0044537600557267,1.74,183,0,9,7,0,0
0x0131c048bfadd40c38c00d372a6fe3687e50c76f,9.3599961108e-05,0.04,10,0,1,0,0,0
0x1de0af9e1a739e625e960523a8242791d3796684,0.0001809516106669,0.07,45,0,1,1,0,0
0xb4f2ebe3d3f8847dc1226435db30a7a8aa0019b9,0.0006837272532301,0.27,572,0,2,2,0,0
0xda8d3d9960d98b0b81861f5a033e746a1e1af52b,0.0,0.0,91,0,2,2,0,0
0x58f376607bd1ae87f8f0d371a039fa09b4fa7622,0.0076915985391748,3.0,106,0,8,5,0,0
0x139050f4e8d54fc11193cf32d68d493b75b36b6b,0.00011618,0.05,12,0,1,0,0,0
0xb2ff8af0280d2b4d8c616103e4a7d1f278f4114a,5.3122484271e-05,0.02,10,0,1,0,0,0
0xfc927617e3bb59819e34d99bd002a04f5d9fda1a,0.0001456901227,0.06,19,0,4,4,0,0
0x79a95440abe8a72cfd789873343c248ac93c7dcd,0.0440918065,17.2,55,0,3,1,0,0
0x413ee69287cab5bce3c9261b4e6106377988e282,0.001865348,0.73,2,0,1,1,0,0
0x0000058049aa5f4417138ce272c5d8c399b03a11,0.0610927850873966,23.83,12223,0,781,781,0,0
0x00000c2604a978f83fafcfeeed187a6885cd3fbf,0.0993134674365139,38.73,12421,0,933,933,0,0
0x0000046f12583ae04e754fe831ea4db644794c4f,0.0855855568704174,33.38,12639,0,991,991,0,0
0x35b39c310a472e770bc18f37c4c8acbd7497388e,0.0,0.0,11,0,1,0,0,0
0x00c79986e853fd317ba739104af1a9baaa7d5915,0.0,0.0,18,0,1,0,0,0
0xca371e5f750d41f96424c024668a4facb1dda7e4,3.0732759290381786,1198.58,921,4,17,12,0,0
0xfecb4601f6b6f74645766557e4ef0ed0f60fa729,0.00054959799,0.21,145,0,4,4,0,0
0x683a58f0e5a912432b29b7a692c28c683b66dd72,7.8309e-05,0.03,2,0,1,1,0,0
0xb2660ba7ad1e231ff25496e4a203508f86455b54,0.0005014362,0.2,4030,0,997,997,0,0
0x196f29f5a7b7834b949a34b3086615b4128a5c3d,8.1614e-06,0.01,3,0,1,1,0,0
0x01c67f2b23c0464a7effd250f033a95393df2846,8.1614e-06,0.01,3,0,1,1,0,0
0x398caba882b88d8fb879b28bacbb05872a0d1f41,0.00069,0.27,7,0,1,1,0,0
0x5c000e9e6e761015e1d957f351f3c687c0f7e0c0,8.1614e-06,0.01,1,0,1,1,0,0
